sii_state,sii_deceased,sii_age,sii_age_range,sii_gender,sii_race,svi_party_registration,sii_education_level,sii_homeowner,sii_married,sii_urbanicity,svi_vh_2020p,svi_vh_2020p_party,svi_vh_2020pp,svi_vh_2020pp_party,svi_vh_2020g,svi_vh_2021p,svi_vh_2021p_party,svi_vh_2021g,svi_vh_2022p,svi_vh_2022p_party,svi_vh_2022g,svi_vh_2023p,svi_vh_2023p_party,svi_vh_2023g,svi_vh_2024p,svi_vh_2024p_party,svi_vh_2024pp,svi_vh_2024pp_party,svi_vh_2024g,svi_vote_all_general,svi_vote_all_general_fed,svi_vote_all_general_fed_pct,svi_vote_all_general_midterm,svi_vote_all_general_midterm_pct,svi_vote_all_general_pres,svi_vote_all_general_pres_pct,svi_vote_all_offyear,svi_vote_all_primary,svi_vote_all_primary_pres,svi_vote_all_primary_pres_pct,svi_vote_all_primary_dem_votes,svi_vote_all_primary_dem_votes_pct
NM,0,58,D,M,H,D,A,H,1,R2,,,,,,,,,,,,,,,,,,,,5,5,42,3,50,2,33,0,2,1,17,1,50
NM,0,82,F,F,H,D,C,H,0,U5,AC,D,,,AC,,,,EC,,EC,,,,EC,,,,,12,12,100,6,100,6,100,2,12,5,83,3,25
NM,0,61,D,F,H,D,A,H,0,R2,MP,,MP,,MP,,,,,,MP,,,,,,,,,13,12,100,6,100,6,100,1,5,3,50,1,20
NM,0,80,F,F,W,R,E,H,1,R2,,,,,AC,,,,AC,,AC,,,,,,,,,11,11,100,6,100,5,100,1,7,1,20,0,0
NM,0,73,E,M,W,R,E,H,1,R2,EP,R,,,EP,,,,,,EC,,,,,,,,,1,1,100,1,100,0,0,0,0,0,0,0,0
NM,0,34,B,F,H,U,A,U,0,U5,,,,,PC,,,,,,,,,,,,,,,3,3,38,1,25,2,50,0,0,0,0,0,0
NM,0,53,D,M,H,,E,H,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,26,A,F,W,D,B,U,0,S4,,,,,AP,,,AP,,,,,,,,,,,,2,1,33,0,0,1,100,1,0,0,0,0,0
NM,0,61,D,M,W,R,A,R,0,U5,,,,,PC,,,,,,EC,,,,,,,,,6,6,60,2,40,4,80,1,0,0,0,0,0
NM,0,26,A,F,H,D,A,U,0,S4,,,,,PC,,,,,,,,,,,,,,,3,3,75,1,50,2,100,0,0,0,0,0,0
NM,0,50,D,M,W,U,A,U,0,,,,MC,,EP,,,,,,EP,,,,,,,,,11,9,75,3,50,6,100,2,2,4,67,1,50
NM,0,56,D,M,H,,B,H,1,S3,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,19,A,F,W,D,B,H,1,U5,,,,,,,,,,,EC,,,,,,,,,1,1,100,1,100,0,0,0,0,0,0,0,0
NM,0,35,B,M,H,D,B,H,1,S4,PC,R,,,AC,,,,,,EC,,,,,,,,,7,7,88,3,75,4,100,1,1,0,0,0,0
NM,0,65,E,M,H,R,B,H,0,R2,,,,,EC,,,,,,EC,,,,,,,,,6,6,86,3,75,3,100,0,0,0,0,0,0
NM,0,86,F,F,W,R,E,H,0,R2,AC,R,,,AC,,,,EC,,AC,,,,AC,,,,,12,12,100,6,100,6,100,1,13,5,83,0,0
NM,0,50,D,M,W,,B,H,0,R1,,,,,EP,,,,,,EP,,,,,,EP,,,4,4,100,2,100,2,100,0,0,1,50,0,0
NM,0,,,M,U,,B,H,1,S4,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,66,E,F,W,U,A,U,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,80,F,F,W,R,A,U,0,R2,AC,R,,,EC,,,,EC,,EC,,,,,,,,,12,12,100,6,100,6,100,1,2,0,0,0,0
NM,0,29,A,M,H,D,A,H,0,S4,PC,D,,,EC,,,,,,EC,,,,,,,,,2,2,40,1,33,1,50,0,1,0,0,1,100
NM,0,53,D,M,W,R,A,U,0,S4,,,,,AC,,,,,,PC,,,,,,,,,8,8,100,4,100,4,100,0,1,0,0,0,0
NM,0,50,D,F,H,R,B,H,0,R2,PC,R,,,EC,,,,PC,,EC,,,,PC,,,,,11,11,100,6,100,5,100,0,6,2,40,0,0
NM,0,19,A,M,H,R,B,H,0,S3,,,,,,,,,,,PC,,,,,,,,,1,1,100,1,100,0,0,0,0,0,0,0,0
NM,0,30,B,F,H,,A,H,0,S3,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,55,D,F,H,D,A,U,0,S4,,,,,EC,,,,,,EC,,,,,,,,,3,3,100,2,100,1,100,1,0,0,0,0,0
NM,0,80,F,M,B,D,A,U,0,,EC,D,,,EC,,,,,,EC,,,,EC,,,,,10,10,100,5,100,5,100,0,5,2,40,2,40
NM,0,66,E,F,H,U,A,U,1,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,36,B,F,H,U,E,H,1,S3,,,,,EC,,,,,,EC,,,,,,,,,5,5,83,2,67,3,100,0,0,0,0,0,0
NM,0,81,F,M,H,D,B,H,1,U5,EC,D,,,EC,,,,,,EC,,,,PC,,,,,10,10,83,4,67,6,100,3,8,2,33,5,63
NM,0,19,A,M,W,D,B,U,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,,,F,H,,A,U,0,S4,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,28,A,M,H,D,B,H,1,S3,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,76,F,F,H,D,E,H,0,U5,AC,D,,,EC,,,,,,EC,,,,PC,,,,,11,11,92,5,83,6,100,1,5,2,33,3,60
