sii_state,sii_deceased,sii_age,sii_age_range,sii_gender,sii_race,svi_party_registration,sii_education_level,sii_homeowner,sii_married,sii_urbanicity,svi_vh_2020p,svi_vh_2020p_party,svi_vh_2020pp,svi_vh_2020pp_party,svi_vh_2020g,svi_vh_2021p,svi_vh_2021p_party,svi_vh_2021g,svi_vh_2022p,svi_vh_2022p_party,svi_vh_2022g,svi_vh_2023p,svi_vh_2023p_party,svi_vh_2023g,svi_vh_2024p,svi_vh_2024p_party,svi_vh_2024pp,svi_vh_2024pp_party,svi_vh_2024g,svi_vote_all_general,svi_vote_all_general_fed,svi_vote_all_general_fed_pct,svi_vote_all_general_midterm,svi_vote_all_general_midterm_pct,svi_vote_all_general_pres,svi_vote_all_general_pres_pct,svi_vote_all_offyear,svi_vote_all_primary,svi_vote_all_primary_pres,svi_vote_all_primary_pres_pct,svi_vote_all_primary_dem_votes,svi_vote_all_primary_dem_votes_pct
DE,0,,,F,W,U,A,U,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,0,58,D,M,W,,A,H,1,U5,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,0,60,D,F,W,U,A,U,1,R2,,,,,YC,,,,,,YC,,,,,,,,,11,11,92,6,100,5,83,4,0,0,0,0,0
DE,0,96,F,M,B,,B,H,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,0,42,C,F,B,U,E,R,0,R2,,,,,YC,,,,,,,,,,,,,,,1,1,50,0,0,1,100,0,0,0,0,0,0
DE,0,38,B,F,W,D,A,U,1,U5,,,,,,,,,,,,,,,,,,,,3,3,38,1,25,2,50,0,0,0,0,0,0
DE,0,60,D,M,W,R,B,H,1,R2,YC,,YC,,,,,,,,,,,,,,,,,8,8,67,3,50,5,83,1,5,2,33,0,0
DE,0,52,D,F,W,R,B,H,1,R2,,,,,YC,,,,,,,,,,,,,,,1,1,25,0,0,1,50,0,0,0,0,0,0
DE,0,47,C,M,W,,B,H,1,S4,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,0,43,C,U,B,D,A,H,1,S3,,,,,YC,,,,,,,,,,,,,,,4,4,57,1,25,3,100,0,0,0,0,0,0
DE,0,44,C,F,B,,E,H,0,S4,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,0,71,E,F,B,U,C,H,0,S3,,,,,YC,,,,,,YC,,,,,,,,,5,5,42,2,33,3,50,0,0,0,0,0,0
DE,0,51,D,F,W,,E,H,1,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,0,53,D,M,W,,C,H,1,U5,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,0,77,F,M,W,R,B,H,1,R2,YC,,,,YC,,,,YC,,YC,,,,,,,,,5,5,100,3,100,2,100,1,5,1,50,0,0
DE,0,87,F,M,W,U,A,H,1,R2,,,,,YC,,,,,,YC,,,,,,,,,7,7,64,5,83,2,40,0,0,0,0,0,0
DE,0,43,C,F,W,R,B,H,1,R2,YC,,YC,,YC,,,,YC,,YC,,,,,,,,,9,9,100,5,100,4,100,1,3,2,50,0,0
DE,0,65,E,F,B,,E,H,0,S4,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,0,29,A,M,W,L,B,U,0,U5,,,,,YC,,,,,,YC,,,,,,,,,3,3,100,2,100,1,100,0,0,0,0,0,0
DE,0,32,B,M,W,D,A,H,1,U5,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,0,22,A,M,W,U,B,H,0,S4,,,,,YC,,,,,,,,,,,,,,,1,1,50,0,0,1,100,0,0,0,0,0,0
DE,0,53,D,F,B,,A,H,1,U5,,,,,YC,,,,,,,,,,,,,,,4,4,33,1,17,3,50,0,0,0,0,0,0
DE,0,57,D,F,W,U,A,H,0,R2,,,,,YC,,,,,,,,,,,,,,,2,2,40,0,0,2,100,0,0,0,0,0,0
DE,0,,,M,B,,A,H,0,U5,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,0,50,D,M,B,D,A,R,0,S4,,,,,YC,,,,,,,,,,,,,,,7,7,70,2,40,5,100,1,0,1,20,0,0
DE,0,76,F,F,W,,A,H,1,S3,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,0,66,E,M,W,D,A,H,1,R2,YC,,YC,,YC,,,,YC,,YC,,,,,,,,,10,10,83,4,67,6,100,1,3,1,17,0,0
DE,0,,,M,W,,B,H,0,U5,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,0,30,B,M,W,,B,H,1,S3,,,,,YP,,,,,,YP,,,,,,,,,5,5,71,2,50,3,100,0,0,1,33,0,0
DE,0,82,F,F,W,R,A,H,1,R2,YC,,YC,,YC,,,,,,YC,,,,,,,,,6,6,100,3,100,3,100,0,1,2,67,0,0
DE,0,60,D,F,U,,A,U,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,0,,,M,W,R,A,U,0,R2,,,,,PP,,,,,,,,,,,,,,,1,1,33,0,0,1,100,0,0,0,0,0,0
DE,0,44,C,M,W,,A,H,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,0,56,D,M,W,D,C,H,0,S4,YC,,,,YC,,,,,,,,,,,,,,,6,6,50,1,17,5,83,0,1,0,0,0,0
DE,0,27,A,F,H,D,A,U,0,U5,,,,,,,,,,,YC,,,,,,,,,3,3,60,2,67,1,50,0,0,0,0,0,0
