sii_state,sii_deceased,sii_age,sii_age_range,sii_gender,sii_race,svi_party_registration,sii_education_level,sii_homeowner,sii_married,sii_urbanicity,svi_vh_2020p,svi_vh_2020p_party,svi_vh_2020pp,svi_vh_2020pp_party,svi_vh_2020g,svi_vh_2021p,svi_vh_2021p_party,svi_vh_2021g,svi_vh_2022p,svi_vh_2022p_party,svi_vh_2022g,svi_vh_2023p,svi_vh_2023p_party,svi_vh_2023g,svi_vh_2024p,svi_vh_2024p_party,svi_vh_2024pp,svi_vh_2024pp_party,svi_vh_2024g,svi_vote_all_general,svi_vote_all_general_fed,svi_vote_all_general_fed_pct,svi_vote_all_general_midterm,svi_vote_all_general_midterm_pct,svi_vote_all_general_pres,svi_vote_all_general_pres_pct,svi_vote_all_offyear,svi_vote_all_primary,svi_vote_all_primary_pres,svi_vote_all_primary_pres_pct,svi_vote_all_primary_dem_votes,svi_vote_all_primary_dem_votes_pct
SD,0,76,F,F,W,U,,U,1,S4,,,,,,,,,,,,,,,,,,,,5,5,45,3,50,2,40,0,1,1,20,0,0
SD,0,65,E,M,W,D,E,H,0,R1,,,,,PC,,,,,,,,,,,,,,,4,4,33,1,17,3,50,1,0,0,0,0,0
SD,0,93,F,F,W,D,A,H,0,R1,MP,,,,MP,,,,MP,,YP,,,,YP,,,,,6,6,75,4,100,2,50,3,4,2,50,0,0
SD,0,,,F,W,U,B,U,0,R1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,0,76,F,M,W,,E,H,0,R1,,,,,AP,,,,PP,,PP,,,,PP,,,,,12,12,100,6,100,6,100,0,5,2,33,0,0
SD,0,,,M,W,,A,R,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,0,90,F,M,W,R,A,U,0,R2,,,,,,,,,,,,,,,,,,,,5,5,42,2,33,3,50,0,2,1,17,0,0
SD,0,42,C,F,W,,A,H,0,S3,,,,,PP,,,,,,,,,,,,,,,1,1,33,0,0,1,100,0,0,0,0,0,0
SD,0,55,D,F,W,U,A,H,0,S4,,,,,AC,,,,PC,,PC,,,,,,,,,12,12,100,6,100,6,100,0,5,1,17,0,0
SD,0,40,C,M,W,D,A,H,0,S3,AC,,,,AC,,,,PC,,PC,,,,,,,,,7,7,64,4,67,3,60,1,2,0,0,0,0
SD,0,71,E,F,W,R,C,H,1,S4,AC,,,,AC,,,,,,PC,,,,PC,,,,,10,10,83,5,83,5,83,0,3,2,33,0,0
SD,0,73,E,F,N,U,A,H,0,R1,,,,,PC,,,,PC,,PC,,,,,,,,,6,6,67,4,80,2,50,0,1,0,0,0,0
SD,0,43,C,M,W,R,E,H,0,S4,AC,,,,AC,,,,PC,,AC,,,,PC,,,,,6,6,100,3,100,3,100,5,5,1,33,0,0
SD,0,44,C,F,W,R,A,H,0,R1,,,,,PC,,,,PC,,PC,,,,PC,,,,,12,12,100,6,100,6,100,0,8,3,50,0,0
SD,0,59,D,M,W,,C,H,1,S4,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,0,,,M,W,,A,H,0,S4,PP,,,,PP,,,,,,PP,,,,,,,,,4,4,100,2,100,2,100,0,1,0,0,0,0
SD,0,,,M,W,D,A,H,0,R2,,,,,PC,,,,,,,,,,,,,,,1,1,50,0,0,1,100,0,0,0,0,0,0
SD,0,,,F,W,U,A,U,0,S3,,,,,PC,,,,,,,,,,,,,,,2,2,50,0,0,2,100,0,0,0,0,0,0
SD,0,,,F,W,U,E,R,0,S3,,,,,,,,,,,PC,,,,,,,,,1,1,25,1,50,0,0,0,0,0,0,0,0
SD,0,26,A,M,W,U,A,H,1,S4,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,0,,,F,W,D,A,U,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,0,68,E,F,W,R,C,R,0,R1,,,,,YP,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,0,36,B,F,W,R,B,H,0,S4,,,,,PC,,,,PC,,PC,,,,,,,,,6,6,100,3,100,3,100,0,1,0,0,0,0
SD,0,,,F,W,,A,H,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,0,27,A,F,U,,A,H,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,0,75,F,M,W,R,A,U,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,0,,,F,W,U,A,H,1,R1,,,,,PC,,,,,,PC,,,,,,,,,9,9,75,3,50,6,100,1,1,1,17,0,0
SD,0,53,D,F,W,D,C,H,0,R1,,,,,PC,,,,,,PC,,,,,,,,,11,11,92,5,83,6,100,1,1,0,0,0,0
